epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
0;1110.4297029740637;1110.4297029740637;694.6039931640624;694.6039931640624
<<<<<<< HEAD
0;1191.4514846191407;1191.4514846191407;690.5027263183594;690.5027263183594
1;791.1519674804688;791.1519674804688;800.3804755859375;800.3804755859375
=======
1;806.2160370522083;806.2160370522083;729.0646672363281;729.0646672363281
2;788.2755668545352;788.2755668545352;691.8849753417969;691.8849753417969
3;778.9769217964473;778.9769217964473;971.7538076171875;971.7538076171875
>>>>>>> 8a0fe0d9824babb148657416750efbb8d2deebac
