epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.9810833333333333;0.9810833214918773;0.0621741358832262;0.9810833333333333;0.9810833333333333;0.993125;0.9931249940395355;0.016063964806307923;0.993125;0.993125
1;0.9948333333333333;0.9948333286444346;0.01725072999253581;0.9948333333333333;0.9948333333333333;0.996875;0.9968749970197678;0.004982017896348054;0.996875;0.996875
2;0.9945;0.9944999953111012;0.018080068919707266;0.9945;0.9945;0.9975;0.9974999982118606;0.004476004394949769;0.9975;0.9975
3;0.99775;0.9977499978542328;0.006364797367460331;0.99775;0.99775;0.9975;0.9974999976158142;0.009120140023712793;0.9975;0.9975
4;0.9950833333333333;0.9950833292802175;0.014580786925444802;0.9950833333333333;0.9950833333333333;0.99125;0.9912499916553498;0.04507122070182902;0.99125;0.99125
5;0.9974166666666666;0.997416664203008;0.009783658531538947;0.9974166666666666;0.9974166666666666;0.94;0.9399999606609345;0.2189805872235047;0.94;0.94
6;0.99825;0.99824999833107;0.004854514521083881;0.99825;0.99825;0.99625;0.9962499964237214;0.010024130802843558;0.99625;0.99625
7;0.9993333333333333;0.9993333326975504;0.002602908474145617;0.9993333333333333;0.9993333333333333;0.999375;0.9993749994039536;0.0012200576042289413;0.999375;0.999375
8;0.9974166666666666;0.997416664203008;0.007527058188467607;0.9974166666666666;0.9974166666666666;0.99875;0.9987499988079072;0.0023100597111229606;0.99875;0.99875
9;0.9973333333333333;0.9973333308696747;0.00920897632625425;0.9973333333333333;0.9973333333333333;0.950625;0.9506249642372131;0.15561910107076982;0.950625;0.950625
10;0.99425;0.9942499955495199;0.020014044521468443;0.99425;0.99425;0.998125;0.9981249982118606;0.007808054019272106;0.998125;0.998125
11;0.9980833333333333;0.9980833315054576;0.00522219324323991;0.9980833333333333;0.9980833333333333;1.0;1.0;0.0005883157114745074;1.0;1.0
12;0.99875;0.9987499988079072;0.0039099800637798126;0.99875;0.99875;0.9975;0.9974999976158142;0.008737523476090985;0.9975;0.9975
13;0.9991666666666666;0.999166665871938;0.003241598588071535;0.9991666666666666;0.9991666666666666;0.996875;0.9968749970197678;0.008660868739335541;0.996875;0.996875
14;1.0;1.0;7.618085518900367e-05;1.0;1.0;1.0;1.0;4.686174823206102e-05;1.0;1.0
15;1.0;1.0;3.1899775886643055e-05;1.0;1.0;0.998125;0.9981249982118606;0.004147011383999057;0.998125;0.998125
16;1.0;1.0;3.62845733678796e-05;1.0;1.0;1.0;1.0;0.00027367406566199294;1.0;1.0
17;1.0;1.0;8.306379188108318e-06;1.0;1.0;0.999375;0.9993749994039536;0.0008261771829209863;0.999375;0.999375
