epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.9967478318879253;0.9968101974325708;0.010609023224239891;0.9970076010177897;0.9966644429619747;0.331875;0.3318749406933785;10.768902416229247;0.331875;0.331875
1;0.9989152202937249;0.9989152194979353;0.0027540989372714045;0.9989152202937249;0.9989152202937249;0.6714643304130162;0.6714642708083715;5.295382061649175;0.6714643304130162;0.6714643304130162
2;1.0;1.0;0.00010072306538834829;1.0;1.0;0.676875;0.6768749403953552;5.200513608455658;0.676875;0.676875
3;0.9994158878504673;0.9994158872934146;0.0022683330573470394;0.9994158878504673;0.9994158878504673;0.3260325407877434;0.3260324818917896;10.863071865373021;0.3260325407877434;0.3260325407877434
4;0.9985814419225634;0.9985814412063527;0.009762458853574916;0.9985814419225634;0.9985814419225634;0.3325;0.33249994069337846;10.75882866859436;0.3325;0.3325
5;0.9989986648865153;0.9989986640907257;0.003782366826600919;0.9989986648865153;0.9989986648865153;0.6808510640535844;0.680851005045732;5.13457294949039;0.6808510640535844;0.6808510640535844
6;0.9997496662216289;0.9997496659828919;0.0016895046512545207;0.9997496662216289;0.9997496662216289;0.329375;0.3293749403953552;10.809197769165038;0.329375;0.329375
7;0.9997496662216289;0.999749666062471;0.0011992798558448;0.9997496662216289;0.9997496662216289;0.6827284103639433;0.6827283502371052;5.104623204626339;0.6827284103639433;0.6827284103639433
8;0.9993324432576769;0.9993324429393611;0.003030235351298845;0.9993324432576769;0.9993324432576769;0.67;0.6699999403953553;5.316539794206619;0.67;0.67
9;1.0;1.0;6.574160614503104e-05;1.0;1.0;0.6739674593987542;0.6739673997941095;5.253413322124075;0.6739674593987542;0.6739674593987542
10;1.0;1.0;7.72803749360535e-05;1.0;1.0;0.383125;0.38312494054436685;5.12215708732605;0.383125;0.383125
11;1.0;1.0;0.00010387900269869183;1.0;1.0;0.6633291615264139;0.6633291019217691;5.426494287758207;0.6633291615264139;0.6633291615264139
12;0.9992489986648865;0.9992489980282548;0.003846185522836138;0.9992489986648865;0.9992489986648865;0.673125;0.6731249403953552;5.268910615444184;0.673125;0.673125
13;0.9997496662216289;0.999749666062471;0.0009526812408603663;0.9997496662216289;0.9997496662216289;0.33917396751527346;0.3391739087871676;9.987537160832831;0.33917396751527346;0.33917396751527346
14;0.9979138851802403;0.9979138843844507;0.008345503654112633;0.9979138851802403;0.9979138851802403;0.678125;0.6781249403953552;5.164524123668671;0.678125;0.678125
15;0.9998331108144193;0.9998331106552613;0.0004390623858554799;0.9998331108144193;0.9998331108144193;0.6627033793732281;0.66270331924639;5.429611864913539;0.6627033793732281;0.6627033793732281
16;0.9997496662216289;0.9997496659828919;0.0007571992245432362;0.9997496662216289;0.9997496662216289;0.67875;0.6787499403953552;5.177953579425812;0.67875;0.67875
17;1.0;1.0;5.397304960020326e-05;1.0;1.0;0.6689612014272783;0.668961142419426;5.335325035605925;0.6689612014272783;0.6689612014272783
18;1.0;1.0;2.410170075291809e-05;1.0;1.0;0.6739674593241552;0.6739673997195105;5.255025038880311;0.6739674593241552;0.6739674593241552
19;1.0;1.0;2.135461240406542e-05;1.0;1.0;0.671875;0.6718749403953552;5.2887507808208465;0.671875;0.671875
