epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.6835;0.683499940554301;0.6230812604029974;0.6835;0.6835;0.585;0.5849999403953552;3.083140048980713;0.585;0.585
1;0.7333500041701927;0.7333499450747983;0.5400860099044453;0.7333500041701927;0.7333500041701927;0.604375;0.6043749403953552;6.376721520423889;0.604375;0.604375
2;0.7478536300841218;0.7478535710359262;0.49955385627026777;0.7478536300841218;0.7478536300841218;0.6071428571428571;0.6071427975382123;2.6652917061234476;0.6071428571428571;0.6071428571428571
3;0.7725264649644756;0.7725264059957727;0.4592423804742133;0.7725264649644756;0.7725264649644756;0.6;0.5999999403953552;6.447238183021545;0.6;0.6
4;0.7761940485220646;0.7761939906662599;0.44623399175057027;0.7761940485220646;0.7761940485220646;0.6109022557884828;0.610902196183838;6.271514590222734;0.6109022557884828;0.6109022557884828
5;0.7828623822721689;0.7828623240983932;0.43436497849574274;0.7828623822721689;0.7828623822721689;0.59;0.5899999403953552;1.00128083974123;0.59;0.59
6;0.7816954238708689;0.7816953652201369;0.43296239206549864;0.7816954238708689;0.7816954238708689;0.5971177944862155;0.5971177348815707;1.2173433432304173;0.5971177944862155;0.5971177944862155
7;0.7919479870166224;0.7919479286043686;0.4139709568444993;0.7919479870166224;0.7919479870166224;0.62375;0.6237499403953553;0.6780652791261673;0.62375;0.62375
8;0.805034591986297;0.8050345340509996;0.3938714812882415;0.805034591986297;0.805034591986297;0.6090225563909775;0.6090224967863327;3.057076869154335;0.6090225563909775;0.6090225563909775
9;0.8120363424189381;0.8120362852636631;0.3816873608511806;0.8120363424189381;0.8120363424189381;0.4;0.3999999405443668;2.871330734491348;0.4;0.4
10;0.8193715095440527;0.8193714520708067;0.37005639857994255;0.8193715095440527;0.8193715095440527;0.603383458571924;0.6033833991913569;6.392703290571246;0.603383458571924;0.603383458571924
11;0.8287071767966827;0.8287071202450557;0.3642463912723004;0.8287071767966827;0.8287071767966827;0.4275;0.4274999403953552;1.5909862226247788;0.4275;0.4275
12;0.8338751354604659;0.8338750792740086;0.34529095763930423;0.8338751354604659;0.8338751354604659;0.396875;0.39687494054436684;4.409948599338532;0.396875;0.396875
13;0.8425439693256648;0.8425439134422735;0.33059760678621336;0.8425439693256648;0.8425439693256648;0.4072681705007577;0.4072681111201905;3.1210284597592843;0.4072681705007577;0.4072681705007577
14;0.8563807618670676;0.8563807071909723;0.3091190487253196;0.8563807618670676;0.8563807618670676;0.395625;0.39562494039535523;9.738531227111816;0.395625;0.395625
15;0.8646328248877898;0.8646327707681436;0.29661821047147036;0.8646328248877898;0.8646328248877898;0.6923558895749257;0.6923558299702809;0.8432018041311947;0.6923558895749257;0.6923558895749257
16;0.8768025339817299;0.8768024820878803;0.27011569971748917;0.8768025339817299;0.8768025339817299;0.410625;0.41062494039535524;9.499602527618409;0.410625;0.410625
17;0.8872218054513629;0.8872217553709412;0.25120888401443603;0.8872218054513629;0.8872218054513629;0.4041353384205572;0.40413527903999;7.318764389009404;0.4041353384205572;0.4041353384205572
18;0.8943902642476297;0.8943902140231275;0.23708920939083725;0.8943902642476297;0.8943902642476297;0.3875;0.38749994039535524;9.872333483695984;0.3875;0.3875
