epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.6779166666666666;0.6779166071414947;0.677781511048476;0.6779166666666666;0.6779166666666666;0.669375;0.6693749403953553;0.8128808429837227;0.669375;0.669375
1;0.7320163374425293;0.7320162785533191;0.5422855391297289;0.7320163374425293;0.7320163374425293;0.614375;0.6143749403953552;6.21554057598114;0.614375;0.614375
2;0.7647745269750112;0.7647744677678301;0.4831401517642203;0.7647745269750112;0.7647745269750112;0.6221804511278195;0.6221803915231747;4.719481823737161;0.6221804511278195;0.6221804511278195
3;0.768358756380597;0.7683586978888506;0.46684133190706073;0.768358756380597;0.768358756380597;0.41;0.4099999403953552;9.509676308631898;0.41;0.41
4;0.7766941735533225;0.7766941150615759;0.4573240764013696;0.7766941735533225;0.7766941735533225;0.4223057642616425;0.4223057048063828;9.311330829945422;0.4223057642616425;0.4223057642616425
5;0.7867800283553233;0.7867799702610405;0.43463738342518704;0.7867800283553233;0.7867800283553233;0.41;0.40999994054436684;9.509676356315612;0.41;0.41
6;0.7843627573560057;0.7843626990878325;0.4290276458646055;0.7843627573560057;0.7843627573560057;0.6309523809523809;0.6309523213477362;5.9483447636578015;0.6309523809523809;0.6309523809523809
7;0.7977827790429952;0.7977827214256688;0.4143956447677075;0.7977827790429952;0.7977827790429952;0.606875;0.6068749403953553;6.336426301002502;0.606875;0.606875
8;0.8032008002149549;0.803200742438643;0.39857314929342513;0.8032008002149549;0.8032008002149549;0.5814536342345981;0.5814535746299533;6.746170315228608;0.5814536342345981;0.5814536342345981
9;0.8254563640959911;0.8254563075915629;0.3682592508618391;0.8254563640959911;0.8254563640959911;0.3975;0.39749994039535524;9.71115249156952;0.3975;0.3975
10;0.8332083020804871;0.8332082454965662;0.3570575930729025;0.8332083020804871;0.8332083020804871;0.606516290726817;0.6065162311221722;6.34220800662698;0.606516290726817;0.606516290726817
11;0.8434608652361772;0.8434608092087055;0.3348188187526128;0.8434608652361772;0.8434608652361772;0.60625;0.6062499403953552;6.346500091552734;0.60625;0.60625
12;0.8549637409451704;0.8549636867460315;0.3163712082519684;0.8549637409451704;0.8549637409451704;0.405625;0.40562494039535524;9.580193004608155;0.405625;0.405625
13;0.8736350754404938;0.8736350231491805;0.2817175406793401;0.8736350754404938;0.8736350754404938;0.3978696741107711;0.39786961487958905;9.705194002404847;0.3978696741107711;0.3978696741107711
