epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.5670833333333334;0.5670832737286886;0.7100715845823288;0.5670833333333334;0.5670833333333334;0.503125;0.5031249403953553;1.2855175632238387;0.503125;0.503125
0;0.555;0.5549999403953553;0.7124349574247996;0.555;0.555;0.510625;0.5106249403953552;4.566340346336364;0.510625;0.510625
1;0.618;0.6179999403953552;0.6562439725796382;0.618;0.618;0.559375;0.5593749403953552;0.7318643936514855;0.559375;0.559375
2;0.63325;0.6332499404748281;0.6421861308018366;0.63325;0.63325;0.50375;0.5037499403953553;0.7275524932146072;0.50375;0.50375
3;0.6441666666666667;0.6441666071414948;0.6305251061121623;0.6441666666666667;0.6441666666666667;0.4975;0.4974999403953552;5.125830411911011;0.4975;0.4975
4;0.6580833333333334;0.6580832739671071;0.6134707711140315;0.6580833333333334;0.6580833333333334;0.496875;0.49687494039535524;1.6124444597959517;0.496875;0.496875
5;0.6769166666666667;0.676916607062022;0.5949411842425665;0.6769166666666667;0.6769166666666667;0.50375;0.5037499405443668;1.538811737895012;0.50375;0.50375
6;0.7151666666666666;0.7151666073799133;0.5610519304275513;0.7151666666666666;0.7151666666666666;0.718125;0.7181249409914017;0.5765786817669869;0.718125;0.718125
7;0.7474166666666666;0.7474166075388591;0.5193654898206393;0.7474166666666666;0.7474166666666666;0.488125;0.4881249403953552;3.921767520904541;0.488125;0.488125
8;0.7776666666666666;0.777666608174642;0.4738676960468292;0.7776666666666666;0.7776666666666666;0.510625;0.5106249403953552;1.8710632890462875;0.510625;0.510625
9;0.8033333333333333;0.8033332752386729;0.4353045979340871;0.8033333333333333;0.8033333333333333;0.49875;0.49874994039535525;2.421510797739029;0.49875;0.49875
10;0.8286666666666667;0.8286666096846262;0.39172851808865866;0.8286666666666667;0.8286666666666667;0.49125;0.49124994039535524;4.235008957386017;0.49125;0.49125
11;0.843;0.8429999442895254;0.36765733268857004;0.843;0.843;0.516875;0.5168749403953552;4.429691119194031;0.516875;0.516875
12;0.864;0.8639999469916025;0.32096297438939414;0.864;0.864;0.495;0.4949999403953552;6.42733696937561;0.495;0.495
13;0.87775;0.8777499471505483;0.2950729056795438;0.87775;0.87775;0.505;0.5049999403953552;4.141471140384674;0.505;0.505
14;0.8911666666666667;0.8911666168371837;0.267109827786684;0.8911666666666667;0.8911666666666667;0.491875;0.49187494039535523;6.768455040454865;0.491875;0.491875
15;0.9011666666666667;0.9011666191418966;0.2478918422535062;0.9011666666666667;0.9011666666666667;0.500625;0.5006249403953552;5.067131862640381;0.500625;0.500625
16;0.9121666666666667;0.9121666208902994;0.2186535400748253;0.9121666666666667;0.9121666666666667;0.505625;0.5056249403953552;3.6758365774154664;0.505625;0.505625
17;0.9250833333333334;0.925083291610082;0.19276921588058274;0.9250833333333334;0.9250833333333334;0.48875;0.48874994039535524;4.97598424911499;0.48875;0.48875
18;0.9271666666666667;0.927166625102361;0.1886267697699368;0.9271666666666667;0.9271666666666667;0.496875;0.49687494039535524;4.207332479953766;0.496875;0.496875
19;0.9355;0.9354999601840973;0.1637959973178804;0.9355;0.9355;0.508125;0.5081249403953553;3.7747981107234954;0.508125;0.508125
