epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.5780833333333333;0.5780832737286885;0.6989510728915532;0.5780833333333333;0.5780833333333333;0.629375;0.6293749403953552;0.6467536503076553;0.629375;0.629375
1;0.6284166666666666;0.6284166070620218;0.6421203762690226;0.6284166666666666;0.6284166666666666;0.6575;0.6574999403953552;0.6274991285800934;0.6575;0.6575
2;0.63825;0.6382499404748281;0.6279161080519359;0.63825;0.63825;0.49;0.48999994099140165;1.0839768326282502;0.49;0.49
3;0.6751666666666667;0.6751666073004404;0.5971249672571818;0.6751666666666667;0.6751666666666667;0.54;0.5399999403953553;0.774513783454895;0.54;0.54
4;0.7085;0.7084999407927195;0.5634293708999951;0.7085;0.7085;0.50125;0.5012499403953552;1.5224366235733031;0.50125;0.50125
5;0.73625;0.7362499407927195;0.5282093890508016;0.73625;0.73625;0.496875;0.49687494039535524;1.5069997662305832;0.496875;0.496875
6;0.7654166666666666;0.7654166080156962;0.48847645538051926;0.7654166666666666;0.7654166666666666;0.6025;0.6024999403953553;0.726870781481266;0.6025;0.6025
7;0.7996666666666666;0.7996666084925333;0.44199164911111194;0.7996666666666666;0.7996666666666666;0.4925;0.4924999403953552;1.5044269323349;0.4925;0.4925
8;0.8248333333333333;0.8248332767486573;0.39348386898636817;0.8248333333333333;0.8248333333333333;0.50125;0.5012499405443669;1.2796959099173546;0.50125;0.50125
9;0.8413333333333334;0.8413332772254943;0.3635782847503821;0.8413333333333334;0.8413333333333334;0.504375;0.5043749403953552;2.067243738472462;0.504375;0.504375
10;0.8720833333333333;0.8720832804044087;0.31738723095258076;0.8720833333333333;0.8720833333333333;0.494375;0.49437494039535523;2.0674888390302657;0.494375;0.494375
11;0.8788333333333334;0.8788332812786103;0.29988096085687477;0.8788333333333334;0.8788333333333334;0.890625;0.8906249475479125;0.2778982788696885;0.890625;0.890625
12;0.90125;0.9012499516010284;0.2564394139274955;0.90125;0.90125;0.493125;0.4931249403953552;1.4048005628585816;0.493125;0.493125
13;0.9080833333333334;0.9080832870006561;0.23343799089516204;0.9080833333333334;0.9080833333333334;0.77875;0.7787499403953553;0.539464985281229;0.77875;0.77875
14;0.9180833333333334;0.9180832889874776;0.21033694204315542;0.9180833333333334;0.9180833333333334;0.501875;0.5018749403953552;2.2102270698547364;0.501875;0.501875
15;0.9280833333333334;0.9280832918485006;0.19335989450042446;0.9280833333333334;0.9280833333333334;0.5;0.4999999403953552;2.0731885588169097;0.5;0.5
16;0.9381666666666667;0.938166629076004;0.16640864987112583;0.9381666666666667;0.9381666666666667;0.509375;0.5093749403953552;1.8744614225625993;0.509375;0.509375
17;0.9434166666666667;0.9434166312217712;0.15492335168272256;0.9434166666666667;0.9434166666666667;0.5;0.4999999403953552;2.070557304620743;0.5;0.5
18;0.9523333333333334;0.9523333017031351;0.13860075714377065;0.9523333333333334;0.9523333333333334;0.51125;0.5112499403953552;2.3321870267391205;0.51125;0.51125
19;0.94725;0.9472499666213989;0.138874393750603;0.94725;0.94725;0.50125;0.5012499403953552;2.5639854562282562;0.50125;0.50125
