epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.5885833333333333;0.5885832737286886;0.6786268980105717;0.5885833333333333;0.5885833333333333;0.496875;0.49687494039535524;7.791236395835877;0.496875;0.496875
0;0.5894166666666667;0.5894166070620219;0.6808793014287948;0.5894166666666667;0.5894166666666667;0.503125;0.5031249403953553;5.687303957939148;0.503125;0.503125
1;0.63175;0.6317499403953553;0.644863006790479;0.63175;0.63175;0.495;0.4949999403953552;1.5783287698030473;0.495;0.495
2;0.6485;0.6484999403953552;0.6243803432782491;0.6485;0.6485;0.50625;0.5062499403953552;3.599642987251282;0.50625;0.50625
3;0.6839166666666666;0.6839166071414947;0.5922432823578516;0.6839166666666666;0.6839166666666666;0.491875;0.49187494039535523;1.5740762567520141;0.491875;0.491875
4;0.7215833333333334;0.7215832742055257;0.5548819397687912;0.7215833333333334;0.7215833333333334;0.50625;0.5062499403953552;1.3367764464020728;0.50625;0.50625
5;0.7535833333333334;0.7535832742849986;0.5075515651702881;0.7535833333333334;0.7535833333333334;0.66;0.6599999403953553;0.6235162755846977;0.66;0.66
6;0.7863333333333333;0.7863332749207814;0.4604956108927727;0.7863333333333333;0.7863333333333333;0.500625;0.5006249403953552;2.0896444910764695;0.500625;0.500625
7;0.8066666666666666;0.8066666100819906;0.4317744286060333;0.8066666666666666;0.8066666666666666;0.499375;0.49937494039535524;1.4642390018701554;0.499375;0.499375
8;0.8265833333333333;0.8265832761923472;0.394722804715236;0.8265833333333333;0.8265833333333333;0.63;0.6299999403953552;0.8055349630117417;0.63;0.63
9;0.8480833333333333;0.8480832788944245;0.35248149745663004;0.8480833333333333;0.8480833333333333;0.504375;0.5043749403953552;2.4175568294525145;0.504375;0.504375
10;0.8640833333333333;0.8640832797686259;0.323065708865722;0.8640833333333333;0.8640833333333333;0.495;0.4949999403953552;2.244002026319504;0.495;0.495
11;0.8785833333333334;0.878583281914393;0.29221540948748587;0.8785833333333334;0.8785833333333334;0.505625;0.5056249403953552;3.1511416137218475;0.505625;0.505625
12;0.89825;0.8982499522368114;0.25352920056382816;0.89825;0.89825;0.615;0.6149999403953552;1.3937423458695413;0.615;0.615
13;0.9045833333333333;0.9045832854906718;0.2390133231456081;0.9045833333333333;0.9045833333333333;0.541875;0.5418749403953552;2.075290195643902;0.541875;0.541875
14;0.9165;0.9164999561309815;0.2157349887515108;0.9165;0.9165;0.6275;0.6274999403953552;1.2947022485733033;0.6275;0.6275
15;0.9159166666666667;0.9159166213671366;0.21525763352711996;0.9159166666666667;0.9159166666666667;0.705;0.7049999409914016;0.664451634734869;0.705;0.705
16;0.93725;0.9372499616146087;0.16969934274132054;0.93725;0.93725;0.629375;0.6293749403953552;1.5775841194391251;0.629375;0.629375
17;0.943;0.9429999641577402;0.1487589765364925;0.943;0.943;0.741875;0.7418749409914017;0.8149007996916771;0.741875;0.741875
18;0.9428333333333333;0.9428332967758178;0.15019519377748172;0.9428333333333333;0.9428333333333333;0.870625;0.8706249463558197;0.3921089869551361;0.870625;0.870625
19;0.9489166666666666;0.9489166329701741;0.13966708690673113;0.9489166666666666;0.9489166666666666;0.859375;0.8593749511241913;0.4290545759256929;0.859375;0.859375
