epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.516;0.5159999404152235;0.9257394806146622;0.516;0.516;0.588125;0.5881249403953552;0.750019963979721;0.588125;0.588125
1;0.49783333333333335;0.4978332737286886;0.7111085286140442;0.49783333333333335;0.49783333333333335;0.449375;0.44937494039535525;0.7174496406316757;0.449375;0.449375
2;0.5369166666666667;0.5369166070620219;0.6958944367567698;0.5369166666666667;0.5369166666666667;0.56;0.5599999403953553;1.0281325981020928;0.56;0.56
3;0.5520833333333334;0.5520832737485568;0.6913414569298426;0.5520833333333334;0.5520833333333334;0.5822306238373045;0.5822305642889969;0.8835825917851496;0.5822306238373045;0.5822306238373045
4;0.6020833333333333;0.6020832737286885;0.6661247729460399;0.6020833333333333;0.6020833333333333;0.4;0.39999994039535525;9.420901322364807;0.4;0.4
5;0.6251666666666666;0.6251666070620219;0.6516398372650146;0.6251666666666666;0.6251666666666666;0.493125;0.4931249403953552;8.073114352226257;0.493125;0.493125
6;0.6455833333333333;0.6455832738081614;0.6322436299324036;0.6455833333333333;0.6455833333333333;0.4423440453873991;0.4423439858390914;8.924583492146848;0.4423440453873991;0.4423440453873991
7;0.6673333333333333;0.6673332738876343;0.6185416881640752;0.6673333333333333;0.6673333333333333;0.461875;0.4618749403953552;8.654358739852904;0.461875;0.461875
8;0.6878333333333333;0.6878332738876343;0.5913072258631389;0.6878333333333333;0.6878333333333333;0.389375;0.3893749409914017;9.842112016677856;0.389375;0.389375
9;0.7040833333333333;0.70408327404658;0.5670657435655594;0.7040833333333333;0.7040833333333333;0.620625;0.6206249403953552;6.114802474975586;0.620625;0.620625
10;0.7475;0.7474999408721924;0.5045126021107038;0.7475;0.7475;0.5847511027470729;0.5847510431424281;6.693021412232272;0.5847511027470729;0.5847511027470729
11;0.7680833333333333;0.7680832743644714;0.47383090325196586;0.7680833333333333;0.7680833333333333;0.393125;0.3931249403953552;9.781669130325318;0.393125;0.393125
12;0.7923333333333333;0.7923332750002543;0.4352776539425055;0.7923333333333333;0.7923333333333333;0.406875;0.4068749403953552;9.560045366287232;0.406875;0.406875
13;0.8081666666666667;0.8081666100819905;0.4161422586838404;0.8081666666666667;0.8081666666666667;0.3963453056456236;0.3963452460409788;9.729763994595505;0.3963453056456236;0.3963453056456236
