epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.9319829957539055;0.9319829572943277;0.19664742148660555;0.9319829957539055;0.9319829957539055;0.58;0.5799999409914016;6.769600111246109;0.58;0.58
1;0.9548220388480124;0.9548220096095916;0.1350700322321562;0.9548220388480124;0.9548220388480124;0.541875;0.5418749403953552;7.384102511405945;0.541875;0.541875
2;0.9814953738434609;0.9814953597732472;0.059101367581863476;0.9814953738434609;0.9814953738434609;0.6120906801007556;0.6120906204961108;6.252359462324859;0.6120906801007556;0.6120906801007556
3;0.9929148953905143;0.9929148892695738;0.02308140906728331;0.9929148953905143;0.9929148953905143;0.553125;0.5531249403953552;3.104035322666168;0.553125;0.553125
4;0.9935817287655248;0.9935817235984971;0.021605649884506195;0.9935817287655248;0.9935817287655248;0.5541561712846348;0.55415611167999;6.458352559759875;0.5541561712846348;0.5541561712846348
5;0.9985829790781029;0.9985829778062192;0.005779397213882976;0.9985829790781029;0.9985829790781029;0.99625;0.9962499964237214;0.020301059858600184;0.99625;0.99625
6;0.9955822288905559;0.9955822250749048;0.01641661269011884;0.9955822288905559;0.9955822288905559;0.5761964735516373;0.5761964139469925;6.8309057173260515;0.5761964735516373;0.5761964735516373
7;0.9984162707343502;0.998416269303481;0.006684200859188817;0.9984162707343502;0.9984162707343502;0.993125;0.9931249940395355;0.024918844266212544;0.993125;0.993125
8;0.9990831041093606;0.9990831033144334;0.002677516600781956;0.9990831041093606;0.9990831041093606;0.821875;0.8218749433755874;0.713286018599756;0.821875;0.821875
9;0.9994165207968659;0.9994165202404167;0.0032041840077527144;0.9994165207968659;0.9994165207968659;0.9993702770780857;0.9993702764775351;0.00238517341903511;0.9993702770780857;0.9993702770780857
10;0.9966658331249479;0.9966658299452386;0.01131078594907959;0.9966658331249479;0.9966658331249479;0.575;0.5749999403953552;6.850190615653991;0.575;0.575
11;0.9992498124531133;0.9992498118171714;0.0027801175928800883;0.9992498124531133;0.9992498124531133;0.9993702770780857;0.9993702764775351;0.0006887192434357807;0.9993702770780857;0.9993702770780857
12;0.9977494373593399;0.997749435531007;0.007948436695853555;0.9977494373593399;0.9977494373593399;0.99375;0.9937499940395356;0.02645496273005847;0.99375;0.99375
0;0.9472368092023006;0.9472367793925257;0.15025468664211988;0.9472368092023006;0.9472368092023006;0.56375;0.5637499403953552;7.031519136428833;0.56375;0.56375
1;0.9904976244061016;0.9904976168542919;0.03041303547094752;0.9904976244061016;0.9904976244061016;0.999375;0.9993749994039536;0.0016282527136354473;0.999375;0.999375
2;0.9933316662498958;0.9933316607648972;0.024524605653315372;0.9933316662498958;0.9933316662498958;0.9571788413098237;0.9571788100811937;0.14604368897844622;0.9571788413098237;0.9571788413098237
3;0.9963324164374427;0.9963324136551971;0.013499191610215275;0.9963324164374427;0.9963324164374427;0.565625;0.5656249403953553;7.0012977504730225;0.565625;0.565625
4;0.997249312328082;0.9972493098638073;0.009923629447638197;0.997249312328082;0.997249312328082;0.9987405541561712;0.9987405529550701;0.004003049439451656;0.9987405541561712;0.9987405541561712
5;0.9990831041093606;0.9990831032349407;0.004668456663555544;0.9990831041093606;0.9990831041093606;0.999375;0.9993749994039536;0.003803074519603342;0.999375;0.999375
6;0.995332166374927;0.9953321631952178;0.014685005311865782;0.995332166374927;0.995332166374927;0.5591939546599496;0.5591938950553048;7.104953919610089;0.5591939546599496;0.5591939546599496
7;0.9987496874218554;0.9987496862294645;0.006102690702136606;0.9987496874218554;0.9987496874218554;0.999375;0.9993749994039536;0.0016617720764224941;0.999375;0.999375
8;0.9989163957656081;0.9989163948116953;0.004858479675781117;0.9989163957656081;0.9989163957656081;0.9525;0.9524999672174453;0.15311370203649857;0.9525;0.9525
9;0.998082854046845;0.9980828522185122;0.008637385884679239;0.998082854046845;0.998082854046845;0.9981108312342569;0.9981108294326052;0.01389024685032343;0.9981108312342569;0.9981108312342569
10;0.9981662082187214;0.9981662066288667;0.006928981021482535;0.9981662082187214;0.9981662082187214;0.999375;0.9993749994039536;0.003389591698685308;0.999375;0.999375
11;0.9984162707343502;0.998416269303481;0.006189546713194088;0.9984162707343502;0.9984162707343502;0.9477329974811083;0.9477329626491748;0.23644086595076919;0.9477329974811083;0.9477329974811083
12;0.9955822288905559;0.9955822261083104;0.017049338503003116;0.9955822288905559;0.9955822288905559;0.998125;0.9981249982118606;0.008226286742311685;0.998125;0.998125
13;0.9989997499374844;0.9989997489835716;0.003934362538829342;0.9989997499374844;0.9989997499374844;1.0;1.0;6.0671847418566575e-05;1.0;1.0
14;0.9996665833124948;0.9996665829945238;0.0013987152808129398;0.9996665833124948;0.9996665833124948;0.998125;0.9981249982118606;0.009428599282464346;0.998125;0.998125
15;0.9999166458281237;0.9999166457486309;0.0005780027334257237;0.9999166458281237;0.9999166458281237;0.999375;0.9993749994039536;0.0028091385761467792;0.999375;0.999375
16;0.9990831041093606;0.9990831033144334;0.004643179676646789;0.9990831041093606;0.9990831041093606;0.9389168765743073;0.9389168393401716;0.1442247882429088;0.9389168765743073;0.9389168765743073
17;0.9985829790781029;0.9985829778062192;0.004912896342473541;0.9985829790781029;0.9985829790781029;0.999375;0.9993749994039536;0.0037419273685702593;0.999375;0.999375
18;0.9994998749687422;0.9994998744917858;0.0015021797265235338;0.9994998749687422;0.9994998749687422;0.8136020151133502;0.8136019567098065;0.870097933961102;0.8136020151133502;0.8136020151133502
