epoch;acc;f1_m;loss;precision_m;recall_m;val_acc;val_f1_m;val_loss;val_precision_m;val_recall_m
0;0.9430691006084855;0.9430690704807397;0.1655021304515321;0.9430691006084855;0.9430691006084855;0.5675;0.5674999403953552;6.971076283454895;0.5675;0.5675
1;0.9943319163124115;0.9943319117018329;0.02493328695276445;0.9943319163124115;0.9943319163124115;0.996875;0.9968749970197678;0.01626090987934731;0.996875;0.996875
2;0.9921647078436275;0.9921647020406581;0.03200169424062265;0.9921647078436275;0.9921647078436275;0.9962216624685138;0.9962216588652104;0.015238467350069777;0.9962216624685138;0.9962216624685138
3;0.9985829790781029;0.9985829777267264;0.0047228017674443255;0.9985829790781029;0.9985829790781029;0.99875;0.9987499988079072;0.007520498344556472;0.99875;0.99875
4;0.9994998749687422;0.9994998744917858;0.0030598122872369715;0.9994998749687422;0.9994998749687422;0.9993702770780857;0.9993702764775351;0.008939247890971468;0.9993702770780857;0.9993702770780857
5;0.9969992498124531;0.9969992470302075;0.010393628433935168;0.9969992498124531;0.9969992498124531;0.99875;0.9987499988079072;0.004349724570092803;0.99875;0.99875
6;0.9979994998749687;0.9979994981261286;0.007037966895570719;0.9979994998749687;0.9979994998749687;0.982367758186398;0.9823677449742853;0.06711861059674876;0.982367758186398;0.982367758186398
7;0.9987496874218554;0.9987496863089572;0.005007546478313361;0.9987496874218554;0.9987496874218554;1.0;1.0;0.0002728553197857764;1.0;1.0
8;0.9992498124531133;0.9992498117376787;0.0020315376032518104;0.9992498124531133;0.9992498124531133;0.9975;0.9974999976158142;0.017423172654367818;0.9975;0.9975
9;1.0;1.0;7.618562408351846e-05;1.0;1.0;1.0;1.0;0.00022805611337949693;1.0;1.0
10;1.0;1.0;1.4223766295158906e-05;1.0;1.0;0.99875;0.9987499988079072;0.008974704097296069;0.99875;0.99875
11;1.0;1.0;5.594535999155369e-06;1.0;1.0;1.0;1.0;6.648776347821548e-07;1.0;1.0
12;1.0;1.0;3.685876265837682e-06;1.0;1.0;1.0;1.0;2.691919542030519e-07;1.0;1.0
13;1.0;1.0;7.374639394720016e-06;1.0;1.0;0.9987405541561712;0.9987405529550701;0.009138227361469608;0.9987405541561712;0.9987405541561712
14;1.0;1.0;9.124518550738168e-07;1.0;1.0;0.999375;0.9993749994039536;0.0011967894895987285;0.999375;0.999375
15;0.9960823539218138;0.9960823507421045;0.020464132084287528;0.9960823539218138;0.9960823539218138;0.998125;0.9981249988079071;0.0055044254639842905;0.998125;0.998125
0;0.9361507043427524;0.9361506687300081;0.1891115699664399;0.9361507043427524;0.9361507043427524;0.565;0.5649999403953552;7.011371569633484;0.565;0.565
0;0.9448195382178878;0.9448195086465911;0.15998180422660904;0.9448195382178878;0.9448195382178878;0.62375;0.6237499403953553;1.3359244260191918;0.62375;0.62375
1;0.9909143952754196;0.9909143882154713;0.031859186207205986;0.9909143952754196;0.9909143952754196;0.980625;0.9806249856948852;0.1260360260726793;0.980625;0.980625
2;0.996415770609319;0.9964157671911315;0.01214227012929255;0.996415770609319;0.996415770609319;0.9974811083123426;0.9974811059101403;0.010985869774491053;0.9974811083123426;0.9974811083123426
3;0.9948320413436692;0.9948320371305545;0.024735699951571846;0.9948320413436692;0.9948320413436692;0.998125;0.9981249982118606;0.0075345669153648485;0.998125;0.998125
4;0.9979161457030924;0.9979161437952668;0.008048732608696155;0.9979161457030924;0.9979161457030924;0.9987405541561712;0.9987405529550701;0.009466957431034756;0.9987405541561712;0.9987405541561712
5;0.998082854046845;0.9980828523774976;0.0066739276928243566;0.998082854046845;0.998082854046845;0.99875;0.9987499988079072;0.010246187974662462;0.99875;0.99875
0;0.9479869967591239;0.9479869664078048;0.1616728443781179;0.9479869967591239;0.9479869967591239;0.55875;0.5587499403953552;7.112109622955322;0.55875;0.55875
1;0.9869133950154205;0.9869133848403507;0.04162939527228851;0.9869133950154205;0.9869133950154205;0.92625;0.926249960064888;0.5323320076595701;0.92625;0.92625
2;0.99391514545303;0.9939151404449877;0.020842780935756016;0.99391514545303;0.99391514545303;0.9987405541561712;0.9987405529550701;0.0049217609087667535;0.9987405541561712;0.9987405541561712
3;0.9979161457030924;0.9979161437952668;0.00617839571041659;0.9979161457030924;0.9979161457030924;0.98875;0.9887499904632568;0.0670771598805257;0.98875;0.98875
